timestamp,current
0.10484480857849121,0.03350286
0.3228740692138672,0.03350286
0.5417006015777588,0.03350286
0.7615077495574951,0.03348226
0.980748176574707,0.03348226
1.2003161907196045,0.03348226
1.4185543060302734,0.03348226
1.6988377571105957,0.03348583
1.9151179790496826,0.03348583
2.133331537246704,0.03348583
2.338461399078369,0.03348583
2.5565123558044434,0.03348583
2.7748982906341553,0.03346586
2.991091251373291,0.03346586
3.2080681324005127,0.03346586
3.439206123352051,0.03346586
3.656737804412842,0.03346113
3.891228675842285,0.03346113
4.09856390953064,0.03346113
4.316701173782349,0.03346113
4.521381855010986,0.03346113
4.726072549819946,0.03347324
4.946061611175537,0.03347324
5.166080713272095,0.03347324
5.3859148025512695,0.03347324
5.604548931121826,0.03347324
5.835818529129028,0.03348782
6.055170059204102,0.03348782
6.289278984069824,0.03348782
6.5067298412323,0.03348782
6.725039958953857,0.03351408
6.9431352615356445,0.03351408
7.162926435470581,0.03351408
7.380225896835327,0.03351408
7.599945068359375,0.03351408
7.819095134735107,0.03351486
8.038450717926025,0.03351486
8.256754636764526,0.03351486
8.475647449493408,0.03351486
8.741161584854126,0.03350511
8.961041688919067,0.03350511
9.179282426834106,0.03350511
9.399144649505615,0.03350511
9.634254932403564,0.03352666
9.852374076843262,0.03352666
10.069122552871704,0.03352666
