timestamp,current
0.11968111991882324,0.0316885
0.3406064510345459,0.03238626
0.5580844879150391,0.03238626
0.7777981758117676,0.03238626
0.9969780445098877,0.03238626
1.21551513671875,0.03238626
1.4339687824249268,0.03238158
1.6517696380615234,0.03238158
1.8706672191619873,0.03238158
2.088181257247925,0.03238158
2.3378660678863525,0.03237238
2.55501389503479,0.03237238
2.7616727352142334,0.03237238
2.978952169418335,0.03237238
3.242675542831421,0.03238491
3.4627647399902344,0.03238491
3.6777989864349365,0.03238491
3.8951196670532227,0.03238491
4.108405351638794,0.03238491
4.319775104522705,0.03238157
4.537272691726685,0.03238157
4.757313013076782,0.03238157
4.9744367599487305,0.03238157
5.192804336547852,0.03238157
5.4120378494262695,0.03237852
5.631893873214722,0.03237852
5.849136829376221,0.03237852
6.066713571548462,0.03237852
6.28579306602478,0.03234431
6.5043251514434814,0.03234431
6.7220375537872314,0.03234431
6.937514066696167,0.03234431
7.143476963043213,0.03234431
7.361694097518921,0.03237451
7.579112529754639,0.03237451
7.797411203384399,0.03237451
8.015665531158447,0.03237451
8.235082864761353,0.03237451
8.442294836044312,0.03235095
8.655672788619995,0.03235095
8.87982702255249,0.03235095
9.095159769058228,0.03235095
9.30152440071106,0.03236728
9.51158618927002,0.03236728
9.730562448501587,0.03236728
9.950122356414795,0.03236728
