timestamp,current
0.10839676856994629,0.02924106
0.3154923915863037,0.03036471
0.5234341621398926,0.03036471
0.7325115203857422,0.03036471
0.9401195049285889,0.03036471
1.1484403610229492,0.03036471
1.3562686443328857,0.0306115
1.5735716819763184,0.0306115
1.7804827690124512,0.0306115
1.9866938591003418,0.0306115
2.194024085998535,0.0306115
2.40073299407959,0.03020341
2.6065995693206787,0.03020341
2.813640832901001,0.03020341
3.0318408012390137,0.03020341
3.2408225536346436,0.03010421
3.4466264247894287,0.03010421
3.653815269470215,0.03010421
3.861598253250122,0.03010421
4.080327987670898,0.03010421
4.298018217086792,0.02977103
4.505619287490845,0.02977103
4.714319944381714,0.02977103
4.921496391296387,0.02977103
5.129475831985474,0.02977103
5.346979856491089,0.03032722
5.554802656173706,0.03032722
5.761920213699341,0.03032722
5.96955132484436,0.03032722
6.239964485168457,0.03018865
6.446348190307617,0.03018865
6.6537909507751465,0.03018865
6.861684083938599,0.03018865
7.079509019851685,0.03018865
7.2884063720703125,0.03017822
7.496124982833862,0.03017822
7.7033257484436035,0.03017822
7.9119627475738525,0.03017822
8.130432605743408,0.03017822
8.338155269622803,0.03027834
8.547336339950562,0.03027834
8.75391674041748,0.03027834
8.96261191368103,0.03027834
9.243557929992676,0.03027351
9.451958179473877,0.03027351
9.65790605545044,0.03027351
9.863678455352783,0.03027351
10.081805944442749,0.03027351
