timestamp,current
0.11177253723144531,0.02779682
0.32877182960510254,0.02779682
0.5484578609466553,0.02779682
0.76495361328125,0.02830935
0.9832108020782471,0.02830935
1.2019906044006348,0.02830935
1.4188647270202637,0.02830935
1.624770164489746,0.02794659
1.830416202545166,0.02794659
2.0388734340667725,0.02794659
2.2589526176452637,0.02794659
2.4659957885742188,0.02794659
2.673776388168335,0.02834981
2.8874125480651855,0.02834981
3.0999410152435303,0.02834981
3.3300347328186035,0.02834981
3.5402073860168457,0.02834981
3.7499139308929443,0.02811361
3.9684388637542725,0.02811361
4.186444044113159,0.02811361
4.404833555221558,0.02811361
4.609350204467773,0.02817071
4.828072786331177,0.02817071
5.045647621154785,0.02817071
5.265164613723755,0.02817071
5.485031604766846,0.02817071
5.699641942977905,0.02816762
5.905942678451538,0.02816762
6.115496397018433,0.02816762
6.323086977005005,0.02816762
6.529711961746216,0.02816762
6.743206977844238,0.02814452
6.95321249961853,0.02814452
7.163913726806641,0.02814452
7.372337579727173,0.02814452
7.58992338180542,0.02816718
7.801831960678101,0.02816718
8.018798351287842,0.02816718
8.236929178237915,0.02816718
8.455963850021362,0.02816718
8.663130760192871,0.02826629
8.880324125289917,0.02826629
9.098382234573364,0.02826629
9.331170082092285,0.02826629
9.549198627471924,0.02826629
9.770970106124878,0.02810825
9.99032974243164,0.02810825
